date,action_id,action_type,ratio,price,shares_traded,fee_paid,cash,holdings,total_assets
2018-12-14,5,BUY,0.62,58.09000015258789,0.0,1.6100213159491313e-244,3.1906121347249993e-243,1541.3969273999005,89539.74774785872
2018-12-17,5,BUY,0.62,57.619998931884766,0.0,6.1180810006067e-245,1.2124326111954997e-243,1541.3969273999005,88815.28931039272
2018-12-18,5,BUY,0.62,57.0,0.0,2.3248707802305454e-245,4.607243922542899e-244,1541.3969273999005,87859.62486179433
2018-12-19,5,BUY,0.62,57.77999877929688,0.0,8.834508964876074e-246,1.7507526905663018e-244,1541.3969273999005,89061.91258357822
2018-12-20,5,BUY,0.62,56.68999862670898,0.0,3.3571134066529085e-246,6.652860224151947e-245,1541.3969273999005,87381.7896975138
2018-12-21,5,BUY,0.62,56.369998931884766,0.0,1.2757030945281053e-246,2.52808688517774e-245,1541.3969273999005,86888.54315114285
2018-12-24,5,BUY,0.62,54.84999847412109,0.0,4.8476717592068e-247,9.606730163675412e-246,1541.3969273999005,84545.61911589948
2018-12-25,5,BUY,0.62,53.650001525878906,0.0,1.8421152684985844e-247,3.6505574621966564e-246,1541.3969273999005,82695.94750698972
2018-12-26,5,BUY,0.62,53.650001525878906,0.0,7.000038020294619e-248,1.3872118356347294e-246,1541.3969273999005,82695.94750698972
2018-12-27,5,BUY,0.62,55.959999084472656,0.0,2.6600144477119554e-248,5.271404975411972e-247,1541.3969273999005,86256.5706461074
2018-12-28,5,BUY,0.62,56.09000015258789,0.0,1.010805490130543e-248,2.0031338906565492e-247,1541.3969273999005,86456.95389305892
2018-12-31,5,BUY,0.62,56.810001373291016,0.0,3.8410608624960633e-249,7.611908784494887e-248,1541.3969273999005,87566.7615623749
2019-01-01,5,BUY,0.62,56.90999984741211,0.0,1.459603127748504e-249,2.892525338108057e-248,1541.3969273999005,87720.89890312983
2019-01-02,2,BUY,0.35750000000000004,56.90999984741211,0.0,3.1981787887844246e-250,1.8584475297344264e-248,1541.3969273999005,87720.89890312983
2019-01-03,5,BUY,0.62,57.400001525878906,0.0,3.563621036397973e-250,7.06210061299082e-249,1541.3969273999005,88476.18598473935
2019-01-04,5,BUY,0.62,55.70000076293945,0.0,1.3541759938312295e-250,2.6835982329365117e-249,1541.3969273999005,85855.81003216699
2019-01-07,5,BUY,0.62,56.59999847412109,0.0,5.1458687765586715e-251,1.0197673285158746e-249,1541.3969273999005,87243.0637388493
2019-01-08,5,BUY,0.62,56.43999862670898,0.0,1.9554301350922956e-251,3.875115848360323e-250,1541.3969273999005,86996.44046566382
2019-01-09,5,BUY,0.62,55.95000076293945,0.0,7.430634513350723e-252,1.4725440223769227e-250,1541.3969273999005,86241.15926401697
2019-01-10,5,BUY,0.62,56.61000061035156,0.0,2.823641115073274e-252,5.595667285032307e-251,1541.3969273999005,87258.4810009024
2019-01-11,5,BUY,0.62,56.79999923706055,0.0,1.0729836237278443e-252,2.1263535683122768e-251,1541.3969273999005,87551.34430032181
2019-01-14,5,BUY,0.62,57.5,0.0,4.077337770165809e-253,8.0801435595866525e-252,1541.3969273999005,88630.32332549428
2019-01-15,5,BUY,0.62,57.29999923706055,0.0,1.5493883526630075e-253,3.070454552642928e-252,1541.3969273999005,88322.04276402177
2019-01-16,5,BUY,0.62,55.72999954223633,0.0,5.8876757401194286e-254,1.1667727300043126e-252,1541.3969273999005,85902.05005840094
2019-01-17,5,BUY,0.62,55.27000045776367,0.0,2.2373167812453827e-254,4.4337363740163885e-253,1541.3969273999005,85193.00888298801
2019-01-18,5,BUY,0.62,54.77000045776367,0.0,8.501803768732457e-255,1.6848198221262274e-253,1541.3969273999005,84422.31041928807
2019-01-21,5,BUY,0.62,55.27000045776367,0.0,3.230685432118333e-255,6.402315324079665e-254,1541.3969273999005,85193.00888298801
2019-01-22,5,BUY,0.62,55.27000045776367,0.0,1.2276604642049666e-255,2.432879823150273e-254,1541.3969273999005,85193.00888298801
2019-01-23,5,BUY,0.62,54.290000915527344,0.0,4.665109763978874e-256,9.244943327971038e-255,1541.3969273999005,83682.44059973164
2019-01-24,5,BUY,0.62,51.77000045776367,0.0,1.772741710311972e-256,3.5130784646289947e-255,1541.3969273999005,79798.11963708837
2019-01-25,5,BUY,0.62,50.810001373291016,0.0,6.736418499185495e-257,1.334969816559018e-255,1541.3969273999005,78318.3799979755
2019-01-28,5,BUY,0.62,51.29999923706055,0.0,2.559839029690488e-257,5.072885302924269e-256,1541.3969273999005,79073.66119962237
2019-01-29,5,BUY,0.62,50.63999938964844,0.0,9.727388312823855e-258,1.9276964151112224e-256,1541.3969273999005,78056.33946273694
2019-01-30,2,BUY,0.35750000000000004,49.400001525878906,0.0,2.131396294027615e-258,1.2385449467089603e-256,1541.3969273999005,76145.01056554014
2019-01-31,5,BUY,0.62,50.16999816894531,0.0,2.3749418565759444e-258,4.706470797494048e-257,1541.3969273999005,77331.88102527094
2019-02-01,5,BUY,0.62,49.52000045776367,0.0,9.024779054988587e-259,1.7884589030477384e-257,1541.3969273999005,76329.97655043859
2019-02-04,2,BUY,0.35750000000000004,49.61000061035156,0.0,1.9774455397099996e-259,1.1490848452081718e-257,1541.3969273999005,76468.70250910308
2019-02-05,2,BUY,0.35750000000000004,49.68999862670898,0.0,1.2705087592636744e-259,7.382870130462504e-258,1541.3969273999005,76592.01120571449
2019-02-06,2,BUY,0.35750000000000004,50.72999954223633,0.0,8.163018778269111e-260,4.743494058822158e-258,1541.3969273999005,78195.06542140144
2019-02-07,2,BUY,0.35750000000000004,51.09999847412109,0.0,5.244739565037903e-260,3.047694932793236e-258,1541.3969273999005,78765.38063814984
2019-02-08,5,BUY,0.62,50.54999923706055,0.0,5.844033582469505e-260,1.1581240744614296e-258,1541.3969273999005,77917.61350407245
2019-02-11,5,BUY,0.62,50.290000915527344,0.0,2.2207327613384113e-260,4.400871482953432e-259,1541.3969273999005,77516.85289013202
2019-02-12,5,BUY,0.62,50.83000183105469,0.0,8.438784493085965e-261,1.672331163522304e-259,1541.3969273999005,78349.20864211902
2019-02-13,5,BUY,0.62,51.65999984741211,0.0,3.206738107372665e-261,6.354858421384756e-260,1541.3969273999005,79628.56503428036
2019-02-14,5,BUY,0.62,51.59000015258789,0.0,1.218560480801613e-261,2.4148462001262073e-260,1541.3969273999005,79520.66771975937
2019-02-15,5,BUY,0.62,51.56999969482422,0.0,4.6305298270461296e-262,9.176415560479588e-261,1541.3969273999005,79489.83907561586
2019-02-18,5,BUY,0.62,51.97999954223633,0.0,1.759601334277529e-262,3.4870379129822436e-261,1541.3969273999005,80121.81158065131
2019-02-19,5,BUY,0.62,51.97999954223633,0.0,6.686485070254611e-263,1.3250744069332525e-261,1541.3969273999005,80121.81158065131
2019-02-20,5,BUY,0.62,52.0099983215332,0.0,2.5408643266967517e-263,5.03528274634636e-262,1541.3969273999005,80168.05160688526
2019-02-21,5,BUY,0.62,52.45000076293945,0.0,9.65528444144766e-264,1.9134074436116167e-262,1541.3969273999005,80846.27001811731
2019-02-22,5,BUY,0.62,52.34999847412109,0.0,3.6690080877501104e-264,7.270948285724144e-263,1541.3969273999005,80692.12679739972
2019-02-25,5,BUY,0.62,53.119998931884766,0.0,1.394223073345042e-264,2.7629603485751745e-263,1541.3969273999005,81879.00313709317
2019-02-26,5,BUY,0.62,52.9900016784668,0.0,5.298047678711159e-265,1.0499249324585664e-263,1541.3969273999005,81678.62577010429
2019-02-27,5,BUY,0.62,53.02999877929688,0.0,2.0132581179102409e-265,3.989714743342552e-264,1541.3969273999005,81740.27717842869
2019-02-28,5,BUY,0.62,53.040000915527344,0.0,7.650380848058914e-266,1.51609160247017e-264,1541.3969273999005,81755.69444048176
2019-03-01,5,BUY,0.62,53.38999938964844,0.0,2.9071447222623877e-266,5.761148089386646e-265,1541.3969273999005,82295.18101308667
2019-03-04,5,BUY,0.62,54.20000076293945,0.0,1.1047149944597073e-266,2.1892362739669259e-265,1541.3969273999005,83543.71464106714
2019-03-05,5,BUY,0.62,53.77999877929688,0.0,4.197916978946888e-267,8.319097841074319e-266,1541.3969273999005,82896.3248739786
2019-03-06,5,BUY,0.62,53.93999862670898,0.0,1.5952084519998178e-267,3.1612571796082414e-266,1541.3969273999005,83142.94814716408
2019-03-07,5,BUY,0.62,54.79999923706055,0.0,6.061792117599308e-268,1.2012777282511319e-266,1541.3969273999005,84468.55044552202
2019-03-08,5,BUY,0.62,54.02999877929688,0.0,2.3034810046877375e-268,4.564855367354301e-267,1541.3969273999005,83281.67410582858
2019-03-11,5,BUY,0.62,53.52999877929688,0.0,8.753227817813402e-269,1.7346450395946343e-267,1541.3969273999005,82510.97564212864
2019-03-12,5,BUY,0.62,54.34999847412109,0.0,3.3262265707690926e-269,6.591651150459612e-268,1541.3969273999005,83774.92065219952
2019-03-13,5,BUY,0.62,54.84000015258789,0.0,1.2639660968922553e-269,2.5048274371746524e-268,1541.3969273999005,84530.20773380905
2019-03-14,5,BUY,0.62,55.38999938964844,0.0,4.8030711681905706e-270,9.518344261263679e-269,1541.3969273999005,85377.97486788647
2019-03-15,5,BUY,0.62,55.400001525878906,0.0,1.8251670439124169e-270,3.616970819280198e-269,1541.3969273999005,85393.39212993954
2019-03-18,5,BUY,0.62,56.59999847412109,0.0,6.935634766867183e-271,1.374448911326475e-269,1541.3969273999005,87243.0637388493
2019-03-19,5,BUY,0.62,56.83000183105469,0.0,2.6355412114095295e-271,5.222905863040605e-270,1541.3969273999005,87597.59020651842
2019-03-20,5,BUY,0.62,56.970001220703125,0.0,1.0015056603356211e-271,1.98470422795543e-270,1541.3969273999005,87813.38483556038
2019-03-21,5,BUY,0.62,57.15999984741211,0.0,3.80572150927536e-272,7.541876066230635e-271,1541.3969273999005,88106.2481349798
2019-03-22,5,BUY,0.62,57.77000045776367,0.0,1.446174173524637e-272,2.8659129051676414e-271,1541.3969273999005,89046.50120148777
2019-03-25,5,BUY,0.62,56.81999969482422,0.0,5.4954618593936216e-273,1.0890469039637037e-271,1541.3969273999005,87582.17294446533
2019-03-26,5,BUY,0.62,56.63999938964844,0.0,2.0882755065695764e-273,4.1383782350620743e-272,1541.3969273999005,87304.72102713634
2019-03-27,5,BUY,0.62,58.0,0.0,7.93544692496439e-274,1.5725837293235883e-272,1541.3969273999005,89401.02178919423
2019-03-28,5,BUY,0.62,56.90999984741211,0.0,3.0154698314864684e-274,5.975818171429636e-273,1541.3969273999005,87720.89890312983
2019-03-29,5,BUY,0.62,56.54999923706055,0.0,1.145878535964858e-274,2.270810905143262e-273,1541.3969273999005,87165.99506847185
2019-04-01,5,BUY,0.62,57.02999877929688,0.0,4.354338436666461e-275,8.629081439544394e-274,1541.3969273999005,87905.86488802829
2019-04-02,5,BUY,0.62,57.810001373291016,0.0,1.654648605933255e-275,3.27905094702687e-274,1541.3969273999005,89108.1584897748
2019-04-03,5,BUY,0.62,58.09000015258789,0.0,6.287664702546369e-276,1.2460393598702104e-274,1541.3969273999005,89539.74774785872
2019-04-04,5,BUY,0.62,57.68000030517578,0.0,2.3893125869676204e-276,4.734949567506799e-275,1541.3969273999005,88907.77524282328
2019-04-05,5,BUY,0.62,57.86000061035156,0.0,9.079387830476954e-277,1.799280835652584e-275,1541.3969273999005,89185.22716015227
2019-04-08,5,BUY,0.62,57.9900016784668,0.0,3.450167375581243e-277,6.8372671754798195e-276,1541.3969273999005,89385.6104071038
2019-04-09,5,BUY,0.62,57.7599983215332,0.0,1.3110636027208727e-277,2.598161526682331e-276,1541.3969273999005,89031.08393943468
2019-04-10,5,BUY,0.62,57.43999862670898,0.0,4.982041690339315e-278,9.873013801392859e-277,1541.3969273999005,88537.83739306372
2019-04-11,5,BUY,0.62,56.33000183105469,0.0,1.89317584232894e-278,3.7517452445292864e-277,1541.3969273999005,86826.89174281846
2019-04-12,5,BUY,0.62,55.900001525878906,0.0,7.194068200849971e-279,1.425663192921129e-277,1541.3969273999005,86164.0905936395
2019-04-15,5,BUY,0.62,56.95000076293945,0.0,2.7337459163229895e-279,5.4175201331002904e-278,1541.3969273999005,87782.55619141686
2019-04-16,5,BUY,0.62,57.18000030517578,0.0,1.0388234482027361e-279,2.0586576505781104e-278,1541.3969273999005,88137.07677912332
2019-04-17,5,BUY,0.62,70.44999694824219,0.0,3.9475291031703974e-280,7.822899072196819e-279,1541.3969273999005,108591.40883135288
2019-04-18,5,BUY,0.62,79.08000183105469,0.0,1.5000610592047508e-280,2.972701647434791e-279,1541.3969273999005,121893.6718411662
2019-04-19,5,BUY,0.62,79.88999938964844,0.0,5.700232024978054e-281,1.1296266260252206e-279,1541.3969273999005,123142.19958918403
2019-04-22,5,BUY,0.62,79.88999938964844,0.0,2.16608816949166e-281,4.2925811788958385e-280,1541.3969273999005,123142.19958918403
2019-04-23,2,BUY,0.35750000000000004,81.97000122070312,0.0,4.7461786746039046e-282,2.757983407440576e-280,1541.3969273999005,126348.30802055789
2019-04-24,2,BUY,0.35750000000000004,86.72000122070312,0.0,3.049419798433008e-282,1.77200433928057e-280,1541.3969273999005,133669.94342570743
2019-04-25,5,BUY,0.62,86.83000183105469,0.0,3.397863990785423e-282,6.733616489266166e-281,1541.3969273999005,133839.49802851543
2019-04-26,2,BUY,0.35750000000000004,85.06999969482422,0.0,7.44515843787419e-283,4.326348594353511e-281,1541.3969273999005,131126.63614351253
2019-04-29,5,BUY,0.62,86.63999938964844,0.0,8.2958849335026085e-283,1.6440124658543344e-281,1541.3969273999005,133546.62884913335
2019-04-30,2,BUY,0.35750000000000004,87.25,0.0,1.817735432606983e-283,1.0562780093114098e-281,1541.3969273999005,134486.8819156413
2019-05-01,2,BUY,0.35750000000000004,86.12999725341797,0.0,1.1678950154499866e-283,6.786586209825808e-282,1541.3969273999005,132760.51312338034
2019-05-02,5,BUY,0.62,86.37000274658203,0.0,1.3013453969356704e-283,2.578902759733807e-282,1541.3969273999005,133130.4568531025
2019-05-03,5,BUY,0.62,87.13999938964844,0.0,4.945112508355547e-284,9.799830486988467e-283,1541.3969273999005,134317.3273128333
2019-05-06,5,BUY,0.62,89.29000091552734,0.0,1.8791427531751078e-284,3.723935585055617e-283,1541.3969273999005,137631.33305872814
2019-05-07,5,BUY,0.62,88.25,0.0,7.140742462065411e-285,1.4150955223211346e-283,1541.3969273999005,136028.27884304122
2019-05-08,5,BUY,0.62,85.19999694824219,0.0,2.713482135584856e-285,5.377362984820312e-284,1541.3969273999005,131327.01351050142
2019-05-09,5,BUY,0.62,84.54000091552734,0.0,1.0311232115222453e-285,2.0433979342317184e-284,1541.3969273999005,130309.69765357862
2019-05-10,5,BUY,0.62,83.77999877929688,0.0,3.9182682037845317e-286,7.76491215008053e-285,1541.3969273999005,129138.23269597562
2019-05-13,5,BUY,0.62,85.83999633789062,0.0,1.4889419174381224e-286,2.9506666170306016e-285,1541.3969273999005,132313.50660324332
2019-05-14,5,BUY,0.62,83.88999938964844,0.0,5.657979286264865e-287,1.1212533144716285e-285,1541.3969273999005,129307.78729878363
2019-05-15,5,BUY,0.62,86.12999725341797,0.0,2.1500321287806483e-287,4.260762594992189e-286,1541.3969273999005,132760.51312338034
2019-05-16,5,BUY,0.62,86.26000213623047,0.0,8.170122089366464e-288,1.6190897860970318e-286,1541.3969273999005,132960.9022502945
2019-05-17,5,BUY,0.62,82.80999755859375,0.0,3.1046463939592566e-288,6.152541187168721e-287,1541.3969273999005,127643.07579480967
2019-05-20,5,BUY,0.62,81.5,0.0,1.1797656297045177e-288,2.3379656511241138e-287,1541.3969273999005,125623.8495830919
2019-05-21,5,BUY,0.62,76.62000274658203,0.0,4.483109392877167e-289,8.884269474271633e-288,1541.3969273999005,118101.83681095348
2019-05-22,5,BUY,0.62,77.75,0.0,1.7035815692933235e-289,3.37602240022322e-288,1541.3969273999005,119843.61110534226
2019-05-23,5,BUY,0.62,69.30999755859375,0.0,6.473609963314629e-290,1.2828885120848237e-288,1541.3969273999005,106834.21727491102
2019-05-24,5,BUY,0.62,68.26000213623047,0.0,2.4599717860595587e-290,4.87497634592233e-289,1541.3969273999005,105215.7575570963
2019-05-27,5,BUY,0.62,66.20999908447266,0.0,9.347892787026323e-291,1.8524910114504854e-289,1541.3969273999005,102055.88915195638
2019-05-28,5,BUY,0.62,66.20999908447266,0.0,3.552199259070002e-291,7.039465843511845e-290,1541.3969273999005,102055.88915195638
2019-05-29,5,BUY,0.62,65.37000274658203,0.0,1.3498357184466013e-291,2.674997020534501e-290,1541.3969273999005,100761.1213777046
2019-05-30,5,BUY,0.62,65.76000213623047,0.0,5.129375730097084e-292,1.0164988678031104e-290,1541.3969273999005,101362.26523859653
2019-05-31,5,BUY,0.62,66.58999633789062,0.0,1.9491627774368921e-292,3.8626956976518196e-291,1541.3969273999005,102641.61575079523
2019-06-03,2,BUY,0.35750000000000004,66.81999969482422,0.0,4.270867150238739e-293,2.481781985741294e-291,1541.3969273999005,102996.14221846435
2019-06-04,5,BUY,0.62,66.66000366210938,0.0,4.758880921112172e-293,9.430771545816917e-292,1541.3969273999005,102749.5248252415
2019-06-05,5,BUY,0.62,68.44999694824219,0.0,1.8083747500226255e-293,3.583693187410428e-292,1541.3969273999005,105508.61497655307
2019-06-06,5,BUY,0.62,67.0199966430664,0.0,6.871824050085976e-294,1.3618034112159625e-292,1541.3969273999005,103304.41689997421
2019-06-07,5,BUY,0.62,67.58999633789062,0.0,2.61129313903267e-294,5.174852962620658e-293,1541.3969273999005,104183.01267819514
2019-06-10,5,BUY,0.62,68.69000244140625,0.0,9.92291392832415e-295,1.96644412579585e-293,1541.3969273999005,105878.55870627526
2019-06-11,5,BUY,0.62,70.54000091552734,0.0,3.770707292763176e-295,7.472487678024231e-294,1541.3969273999005,108730.14066998001
2019-06-12,5,BUY,0.62,71.23999786376953,0.0,1.432868771250007e-295,2.8395453176492078e-294,1541.3969273999005,109809.11381518983
2019-06-13,5,BUY,0.62,69.58999633789062,0.0,5.444901330750027e-296,1.0790272207066989e-294,1541.3969273999005,107265.80653299493
2019-06-14,5,BUY,0.62,69.93000030517578,0.0,2.06906250568501e-296,4.100303438685456e-295,1541.3969273999005,107789.88760347206
2019-06-17,5,BUY,0.62,68.72000122070312,0.0,7.862437521603038e-297,1.5581153067004734e-295,1541.3969273999005,105924.79873250921
2019-06-18,5,BUY,0.62,69.11000061035156,0.0,2.987726258209155e-297,5.920838165461799e-296,1541.3969273999005,106525.94259340115
2019-06-19,5,BUY,0.62,71.95999908447266,0.0,1.1353359781194789e-297,2.2499185028754838e-296,1541.3969273999005,110918.9214845058
2019-06-20,5,BUY,0.62,71.80000305175781,0.0,4.31427671685402e-298,8.549690310926838e-297,1541.3969273999005,110672.30409128297
2019-06-21,5,BUY,0.62,72.73999786376953,0.0,1.639425152404528e-298,3.2488823181521983e-297,1541.3969273999005,112121.20920628968
2019-06-24,5,BUY,0.62,72.72000122070312,0.0,6.229815579137205e-299,1.2345752808978353e-297,1541.3969273999005,112090.38644210881
2019-06-25,5,BUY,0.62,73.16000366210938,0.0,2.3673299200721375e-299,4.691386067411775e-298,1541.3969273999005,112768.60485334086
2019-06-26,5,BUY,0.62,72.55000305175781,0.0,8.995853696274125e-300,1.7827267056164743e-298,1541.3969273999005,111828.35178683289
2019-06-27,5,BUY,0.62,74.94999694824219,0.0,3.4184244045841677e-300,6.774361481342602e-299,1541.3969273999005,115527.69500465243
2019-06-28,5,BUY,0.62,75.43000030517578,0.0,1.2990012737419834e-300,2.574257362910189e-299,1541.3969273999005,116267.5707041715
2019-07-01,5,BUY,0.62,76.06999969482422,0.0,4.936204840219537e-301,9.782177979058718e-300,1541.3969273999005,117254.06379691343
2019-07-02,5,BUY,0.62,77.5199966430664,0.0,1.875757839283424e-301,3.7172276320423124e-300,1541.3969273999005,119489.08463767316
2019-07-03,5,BUY,0.62,77.01000213623047,0.0,7.12787978927701e-302,1.4125465001760789e-300,1541.3969273999005,118702.98067184542
2019-07-04,5,BUY,0.62,76.62999725341797,0.0,2.708594319925265e-302,5.3676767006691e-301,1541.3969273999005,118117.24231308127
2019-07-05,2,BUY,0.35750000000000004,76.62999725341797,0.0,5.934879650997537e-303,3.4487322801798965e-301,1541.3969273999005,118117.24231308127
2019-07-08,5,BUY,0.62,76.66000366210938,0.0,6.613033032097534e-303,1.3105182664683605e-301,1541.3969273999005,118163.49409924052
2019-07-09,5,BUY,0.62,76.62999725341797,0.0,2.5129525521970622e-303,4.97996941257977e-302,1541.3969273999005,118117.24231308127
2019-07-10,5,BUY,0.62,76.55000305175781,0.0,9.549219698348838e-304,1.8923883767803124e-302,1541.3969273999005,117993.9394964325
2019-07-11,5,BUY,0.62,74.36000061035156,0.0,3.6287034853725576e-304,7.191075831765188e-303,1541.3969273999005,114618.27646225062
2019-07-12,5,BUY,0.62,73.70999908447266,0.0,1.378907324441572e-304,2.7326088160707716e-303,1541.3969273999005,113616.36610745563
2019-07-15,5,BUY,0.62,74.9000015258789,0.0,5.239847832877974e-305,1.0383913501068933e-303,1541.3969273999005,115450.6322142376
2019-07-16,5,BUY,0.62,75.43000030517578,0.0,1.9911421764936305e-305,3.9458871304061945e-304,1541.3969273999005,116267.5707041715
2019-07-17,5,BUY,0.62,75.66999816894531,0.0,7.566340270675797e-306,1.4994371095543538e-304,1541.3969273999005,116637.5026739684
2019-07-18,5,BUY,0.62,75.76000213623047,0.0,2.875209302856802e-306,5.697861016306544e-305,1541.3969273999005,116776.23451259555
2019-07-19,5,BUY,0.62,74.37000274658203,0.0,1.0925795350855847e-306,2.165187186196487e-305,1541.3969273999005,114633.69372430371
2019-07-22,5,BUY,0.62,75.0,0.0,4.151802233325222e-307,8.227711307546652e-306,1541.3969273999005,115604.76955499254
2019-07-23,5,BUY,0.62,75.94999694824219,0.0,1.5776848486635849e-307,3.1265302968677273e-306,1541.3969273999005,117069.09193205232
2019-07-24,5,BUY,0.62,74.12000274658203,0.0,5.995202424921621e-308,1.1880815128097365e-306,1541.3969273999005,114248.34449245373
2019-07-25,5,BUY,0.62,75.87000274658203,0.0,2.2781769214702163e-308,4.514709748676999e-307,1541.3969273999005,116945.78911540356
2019-07-26,5,BUY,0.62,75.3499984741211,0.0,8.65707230158682e-309,1.7155897044972595e-307,1541.3969273999005,116144.25612759744
2019-07-29,5,BUY,0.62,75.22000122070312,0.0,3.28968747460299e-309,6.519240877089587e-308,1541.3969273999005,115943.87876060857
2019-07-30,5,BUY,0.62,74.97000122070312,0.0,1.250081240349137e-309,2.477311533294043e-308,1541.3969273999005,115558.52952875859
2019-07-31,5,BUY,0.62,74.80999755859375,0.0,4.7503087133267e-310,9.41378382651736e-309,1541.3969273999005,115311.90037561046
2019-08-01,5,BUY,0.62,73.16000366210938,0.0,1.80511731106416e-310,3.5772378540766e-309,1541.3969273999005,112768.60485334086
2019-08-02,5,BUY,0.62,71.19999694824219,0.0,6.8594457820433e-311,1.35935038454911e-309,1541.3969273999005,109747.4565269028
2019-08-05,5,BUY,0.62,71.1500015258789,0.0,2.6065893971767e-311,5.16553146128664e-310,1541.3969273999005,109670.39373648798
2019-08-06,5,BUY,0.62,68.80000305175781,0.0,9.90503970927e-312,1.9629019552889e-310,1541.3969273999005,106048.11330908327
2019-08-07,5,BUY,0.62,68.16999816894531,0.0,3.763915089524e-312,7.4590274300976e-311,1541.3969273999005,105077.02571846914
2019-08-08,5,BUY,0.62,69.4000015258789,0.0,1.43028773402e-312,2.8344304234373e-311,1541.3969273999005,106972.94911353815
2019-08-09,5,BUY,0.62,71.26000213623047,0.0,5.4350933893e-313,1.0770835609063e-311,1541.3969273999005,109839.948339296
2019-08-12,5,BUY,0.62,71.5,0.0,2.0653354879e-313,4.092917531443e-312,1541.3969273999005,110209.88030909288
2019-08-13,5,BUY,0.62,69.80000305175781,0.0,7.8482748544e-314,1.55530866195e-312,1541.3969273999005,107589.51023648317
2019-08-14,5,BUY,0.62,72.18000030517578,0.0,2.9823444445e-314,5.9101729154e-313,1541.3969273999005,111258.03069012183
2019-08-15,5,BUY,0.62,70.87999725341797,0.0,1.133290889e-314,2.24586570783e-313,1541.3969273999005,109254.20998053184
2019-08-16,5,BUY,0.62,71.16000366210938,0.0,4.30650538e-315,8.53428969e-314,1541.3969273999005,109685.81099854106
2019-08-19,5,BUY,0.62,73.27999877929688,0.0,1.636472043e-315,3.2430300823e-314,1541.3969273999005,112953.56495827666
2019-08-20,5,BUY,0.62,74.87000274658203,0.0,6.21859376e-316,1.2323514315e-314,1541.3969273999005,115404.39218800365
2019-08-21,5,BUY,0.62,76.06999969482422,0.0,2.3630656e-316,4.68293544e-315,1541.3969273999005,117254.06379691343
2019-08-22,5,BUY,0.62,76.69999694824219,0.0,8.979649e-317,1.779515465e-315,1541.3969273999005,118225.13962760226
2019-08-23,5,BUY,0.62,77.1500015258789,0.0,3.412267e-317,6.76215876e-316,1541.3969273999005,118918.77530088738
2019-08-26,5,BUY,0.62,73.5199966430664,0.0,1.2966615e-317,2.5696203e-316,1541.3969273999005,113323.49692807355
2019-08-27,5,BUY,0.62,72.91000366210938,0.0,4.92731e-318,9.7645573e-317,1541.3969273999005,112383.25562149088
2019-08-28,5,BUY,0.62,73.97000122070312,0.0,1.87238e-318,3.710532e-317,1541.3969273999005,114017.13260135868
2019-08-29,5,BUY,0.62,74.3499984741211,0.0,7.11504e-319,1.410002e-317,1541.3969273999005,114602.85920019755
2019-08-30,5,BUY,0.62,76.44999694824219,0.0,2.70372e-319,5.35801e-318,1541.3969273999005,117839.79039575228
2019-09-02,5,BUY,0.62,77.7699966430664,0.0,1.0274e-319,2.036045e-318,1541.3969273999005,119874.43386952314
2019-09-03,5,BUY,0.62,77.7699966430664,0.0,3.904e-320,7.73697e-319,1541.3969273999005,119874.43386952314
2019-09-04,5,BUY,0.62,75.12000274658203,0.0,1.4837e-320,2.94004e-319,1541.3969273999005,115789.74141985363
2019-09-05,5,BUY,0.62,77.08999633789062,0.0,5.637e-321,1.11723e-319,1541.3969273999005,118826.2834884942
2019-09-06,5,BUY,0.62,78.98999786376953,0.0,2.144e-321,4.2455e-320,1541.3969273999005,121754.94000253906
2019-09-09,5,BUY,0.62,78.83999633789062,0.0,8.15e-322,1.613e-320,1541.3969273999005,121523.72811144401
2019-09-10,5,BUY,0.62,78.20999908447266,0.0,3.1e-322,6.13e-321,1541.3969273999005,120552.65228075518
2019-09-11,5,BUY,0.62,78.70999908447266,0.0,1.2e-322,2.33e-321,1541.3969273999005,121323.35074445514
2019-09-12,5,BUY,0.62,79.9000015258789,0.0,4.4e-323,8.84e-322,1541.3969273999005,123157.61685123711
2019-09-13,5,BUY,0.62,79.08000183105469,0.0,1.5e-323,3.36e-322,1541.3969273999005,121893.6718411662
2019-09-16,5,BUY,0.62,78.41000366210938,0.0,5e-324,1.3e-322,1541.3969273999005,120860.93872219033
2019-09-17,5,BUY,0.62,78.04000091552734,0.0,0.0,5e-323,1541.3969273999005,120290.61762547927
2019-09-18,5,BUY,0.62,78.69000244140625,0.0,0.0,2e-323,1541.3969273999005,121292.52798027426
2019-09-19,5,BUY,0.62,78.9000015258789,0.0,0.0,1e-323,1541.3969273999005,121616.21992383721
2019-09-20,5,BUY,0.62,78.2300033569336,0.0,0.0,5e-324,1541.3969273999005,120583.48680486134
2019-09-23,5,BUY,0.62,76.44000244140625,0.0,0.0,0.0,1541.3969273999005,117824.38489362449
2019-09-24,0,HOLD,0.0,77.23999786376953,0.0,0.0,0.0,1541.3969273999005,119057.49537958924
2019-09-25,0,HOLD,0.0,75.2300033569336,0.0,0.0,0.0,1541.3969273999005,115959.29602266164
2019-09-26,0,HOLD,0.0,77.26000213623047,0.0,0.0,0.0,1541.3969273999005,119088.3299036954
2019-09-27,0,HOLD,0.0,77.3499984741211,0.0,0.0,0.0,1541.3969273999005,119227.04998239725
